"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","1,768.00","1,807.00","1,732.00","1,754.80","1,790.00","1,770.70","1,762.75","2,251.90","1,600.00","41,323","7,28,42,072.45","-"
"30-Dec-2010","EQ","1,716.00","1,775.00","1,707.00","1,710.00","1,755.00","1,754.80","1,738.63","2,251.90","1,600.00","23,208","4,03,50,115.55","-"
"29-Dec-2010","EQ","1,722.45","1,726.85","1,704.05","1,725.00","1,711.00","1,710.00","1,710.44","2,251.90","1,600.00","42,507","7,27,05,752.50","-"
"28-Dec-2010","EQ","1,735.00","1,736.95","1,707.05","1,728.05","1,721.05","1,725.00","1,720.05","2,251.90","1,600.00","8,349","1,43,60,714.80","-"
"27-Dec-2010","EQ","1,757.90","1,758.80","1,721.25","1,742.35","1,725.10","1,728.05","1,739.96","2,251.90","1,600.00","4,141","72,05,188.55","-"
"24-Dec-2010","EQ","1,752.60","1,770.00","1,730.00","1,774.25","1,739.95","1,742.35","1,748.97","2,251.90","1,600.00","9,759","1,70,68,183.25","-"
"23-Dec-2010","EQ","1,760.00","1,779.90","1,760.00","1,770.50","1,776.95","1,774.25","1,770.11","2,251.90","1,600.00","7,372","1,30,49,233.80","-"
"22-Dec-2010","EQ","1,760.00","1,776.00","1,744.10","1,757.45","1,775.00","1,770.50","1,762.29","2,251.90","1,600.00","56,470","9,95,16,637.05","-"
"21-Dec-2010","EQ","1,720.00","1,769.85","1,720.00","1,724.00","1,750.00","1,757.45","1,739.86","2,251.90","1,600.00","14,663","2,55,11,603.40","-"
"20-Dec-2010","EQ","1,712.60","1,752.00","1,710.00","1,727.70","1,715.00","1,724.00","1,721.26","2,251.90","1,600.00","16,015","2,75,66,009.05","-"
"16-Dec-2010","EQ","1,730.00","1,738.00","1,712.70","1,730.90","1,738.00","1,727.70","1,725.08","2,251.90","1,600.00","5,495","94,79,319.65","-"
"15-Dec-2010","EQ","1,712.60","1,749.95","1,651.05","1,735.05","1,738.50","1,730.90","1,728.69","2,251.90","1,600.00","22,406","3,87,32,918.45","-"
"14-Dec-2010","EQ","1,712.05","1,750.00","1,710.00","1,720.40","1,738.95","1,735.05","1,724.74","2,251.90","1,600.00","11,250","1,94,03,359.70","-"
"13-Dec-2010","EQ","1,714.00","1,731.90","1,695.00","1,718.00","1,730.00","1,720.40","1,711.62","2,251.90","1,600.00","6,292","1,07,69,483.45","-"
"10-Dec-2010","EQ","1,715.00","1,740.05","1,690.00","1,744.20","1,719.00","1,718.00","1,708.47","2,251.90","1,600.00","23,603","4,03,25,019.30","-"
"09-Dec-2010","EQ","1,782.60","1,782.60","1,732.60","1,755.45","1,755.00","1,744.20","1,741.01","2,251.90","1,600.00","54,164","9,43,00,106.65","-"
"08-Dec-2010","EQ","1,760.00","1,790.00","1,748.10","1,781.90","1,757.80","1,755.45","1,765.62","2,251.90","1,600.00","8,641","1,52,56,748.75","-"
"07-Dec-2010","EQ","1,794.00","1,806.35","1,765.15","1,780.60","1,779.70","1,781.90","1,788.31","2,251.90","1,600.00","27,939","4,99,63,619.20","-"
"06-Dec-2010","EQ","1,750.00","1,792.80","1,741.75","1,741.75","1,788.40","1,780.60","1,777.48","2,251.90","1,600.00","48,246","8,57,56,506.20","-"
"03-Dec-2010","EQ","1,753.50","1,759.00","1,723.00","1,738.25","1,742.00","1,741.75","1,736.27","2,251.90","1,600.00","1,58,748","27,56,30,088.85","-"
"02-Dec-2010","EQ","1,740.00","1,759.00","1,730.00","1,726.90","1,740.00","1,738.25","1,742.72","2,251.90","1,600.00","30,772","5,36,26,926.55","-"
