"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","1,377.45","1,393.50","1,369.00","1,367.65","1,375.00","1,375.05","1,381.85","1,525.00","1,008.00","3,78,859","52,35,26,594.95","12,051"
"29-Dec-2016","EQ","1,366.05","1,379.90","1,351.00","1,359.00","1,376.00","1,367.65","1,368.14","1,525.00","1,008.00","4,65,786","63,72,61,112.45","16,250"
"28-Dec-2016","EQ","1,380.00","1,385.00","1,351.00","1,372.15","1,371.00","1,359.00","1,373.43","1,525.00","1,008.00","2,03,038","27,88,57,950.90","15,510"
"27-Dec-2016","EQ","1,360.00","1,381.00","1,330.20","1,356.20","1,368.15","1,372.15","1,365.93","1,525.00","1,008.00","2,93,646","40,10,99,124.05","14,243"
"26-Dec-2016","EQ","1,390.00","1,393.00","1,345.60","1,384.95","1,359.80","1,356.20","1,370.28","1,525.00","1,008.00","1,98,003","27,13,19,581.85","15,607"
"23-Dec-2016","EQ","1,400.25","1,410.00","1,375.20","1,394.25","1,384.75","1,384.95","1,392.74","1,525.00","1,008.00","2,92,713","40,76,73,686.90","15,563"
"22-Dec-2016","EQ","1,413.00","1,413.90","1,372.00","1,413.85","1,400.00","1,394.25","1,392.93","1,525.00","1,008.00","3,44,109","47,93,20,495.40","15,967"
"21-Dec-2016","EQ","1,419.90","1,435.00","1,401.50","1,412.05","1,413.60","1,413.85","1,418.06","1,525.00","1,008.00","2,18,436","30,97,54,620.45","13,631"
"20-Dec-2016","EQ","1,447.10","1,450.90","1,408.00","1,439.55","1,415.00","1,412.05","1,426.32","1,525.00","1,008.00","2,13,998","30,52,29,430.00","18,702"
"19-Dec-2016","EQ","1,455.00","1,472.75","1,433.50","1,444.95","1,445.00","1,439.55","1,452.94","1,525.00","1,008.00","3,27,746","47,61,96,171.30","13,854"
"16-Dec-2016","EQ","1,449.00","1,454.95","1,432.35","1,439.25","1,453.00","1,444.95","1,443.74","1,525.00","1,008.00","2,04,781","29,56,50,919.70","11,019"
"15-Dec-2016","EQ","1,402.00","1,462.60","1,402.00","1,424.85","1,441.20","1,439.25","1,443.70","1,525.00","1,008.00","3,43,544","49,59,73,196.20","10,950"
"14-Dec-2016","EQ","1,477.30","1,488.00","1,421.00","1,473.65","1,430.00","1,424.85","1,445.37","1,525.00","1,008.00","3,48,614","50,38,76,303.40","30,128"
"13-Dec-2016","EQ","1,500.00","1,514.00","1,468.50","1,505.75","1,473.00","1,473.65","1,486.78","1,525.00","1,008.00","3,06,682","45,59,69,194.00","21,051"
"12-Dec-2016","EQ","1,500.00","1,525.00","1,486.70","1,508.55","1,511.25","1,505.75","1,508.58","1,525.00","1,008.00","3,31,786","50,05,24,937.05","16,650"
"09-Dec-2016","EQ","1,504.00","1,519.00","1,487.55","1,480.25","1,515.05","1,508.55","1,502.92","1,519.00","1,008.00","4,73,227","71,12,22,296.85","19,013"
"08-Dec-2016","EQ","1,487.30","1,505.50","1,462.05","1,458.50","1,486.00","1,480.25","1,485.04","1,505.50","1,008.00","4,72,207","70,12,45,380.70","33,562"
"07-Dec-2016","EQ","1,466.90","1,474.95","1,450.05","1,456.80","1,469.00","1,458.50","1,461.74","1,477.00","1,008.00","4,43,878","64,88,33,349.45","11,999"
"06-Dec-2016","EQ","1,444.00","1,477.00","1,435.00","1,431.45","1,465.35","1,456.80","1,461.54","1,477.00","1,008.00","6,01,162","87,86,21,110.05","25,674"
"05-Dec-2016","EQ","1,428.70","1,438.00","1,419.05","1,419.05","1,437.00","1,431.45","1,430.53","1,457.10","1,008.00","2,25,928","32,31,97,204.60","8,006"
"02-Dec-2016","EQ","1,435.45","1,455.00","1,412.35","1,433.90","1,422.00","1,419.05","1,429.71","1,457.10","1,008.00","3,08,340","44,08,38,003.85","16,083"
"01-Dec-2016","EQ","1,439.10","1,457.10","1,424.70","1,439.05","1,438.70","1,433.90","1,439.84","1,457.10","1,008.00","5,42,863","78,16,33,882.20","16,932"
"30-Nov-2016","EQ","1,407.30","1,445.00","1,405.90","1,407.30","1,438.00","1,439.05","1,431.89","1,445.00","1,008.00","6,44,200","92,24,22,871.00","19,993"
"29-Nov-2016","EQ","1,399.85","1,427.00","1,387.55","1,385.10","1,410.00","1,407.30","1,410.86","1,427.00","1,008.00","8,91,929","1,25,83,83,972.00","24,744"
"28-Nov-2016","EQ","1,299.00","1,395.00","1,299.00","1,304.75","1,394.95","1,385.10","1,370.95","1,416.85","1,008.00","8,22,201","1,12,71,96,651.80","30,185"
"25-Nov-2016","EQ","1,311.40","1,321.20","1,296.70","1,298.50","1,306.60","1,304.75","1,309.84","1,416.85","1,008.00","2,03,490","26,65,40,047.80","10,941"
"24-Nov-2016","EQ","1,284.00","1,314.00","1,282.20","1,294.10","1,295.10","1,298.50","1,296.46","1,416.85","1,008.00","2,79,563","36,24,42,257.50","10,095"
"23-Nov-2016","EQ","1,309.00","1,311.45","1,281.50","1,300.20","1,281.50","1,294.10","1,294.68","1,416.85","1,008.00","4,21,592","54,58,27,895.35","18,054"
"22-Nov-2016","EQ","1,285.00","1,308.60","1,274.90","1,278.15","1,300.00","1,300.20","1,291.47","1,416.85","1,008.00","2,30,728","29,79,79,153.55","14,156"
"21-Nov-2016","EQ","1,307.90","1,314.00","1,267.50","1,307.90","1,275.00","1,278.15","1,284.52","1,416.85","1,008.00","2,15,454","27,67,55,022.60","16,077"
"18-Nov-2016","EQ","1,307.25","1,319.00","1,300.65","1,314.75","1,309.95","1,307.90","1,312.74","1,416.85","1,008.00","2,43,952","32,02,44,835.40","6,363"
"17-Nov-2016","EQ","1,296.55","1,325.00","1,284.00","1,306.35","1,312.15","1,314.75","1,306.73","1,416.85","1,008.00","1,73,834","22,71,53,324.65","9,505"
"16-Nov-2016","EQ","1,308.00","1,323.95","1,282.40","1,289.30","1,307.00","1,306.35","1,308.51","1,416.85","1,008.00","2,28,017","29,83,63,520.65","22,127"
