"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2016","EQ","1,377.00","1,379.85","1,361.70","1,371.10","1,379.85","1,375.75","1,372.21","4,160.00","1,068.70","2,31,288","31,73,74,808.55","7,342"
"31-Dec-2015","EQ","1,360.85","1,382.50","1,355.00","1,352.45","1,366.40","1,371.10","1,372.02","4,160.00","1,068.70","5,90,378","81,00,09,931.65","13,216"
"30-Dec-2015","EQ","1,353.00","1,375.95","1,346.00","1,343.60","1,351.90","1,352.45","1,363.22","4,160.00","1,068.70","4,93,124","67,22,36,040.30","26,026"
"29-Dec-2015","EQ","1,310.65","1,349.35","1,308.00","1,306.95","1,345.00","1,343.60","1,332.43","4,160.00","1,068.70","6,36,972","84,87,19,161.50","20,516"
"28-Dec-2015","EQ","1,324.95","1,326.55","1,303.30","1,317.15","1,305.20","1,306.95","1,313.97","4,160.00","1,068.70","2,73,358","35,91,83,351.60","11,695"
"24-Dec-2015","EQ","1,285.00","1,334.40","1,274.15","1,272.20","1,313.85","1,317.15","1,312.79","4,160.00","1,068.70","6,17,373","81,04,83,666.70","23,322"
"23-Dec-2015","EQ","1,274.90","1,282.00","1,253.00","1,270.25","1,281.00","1,272.20","1,267.43","4,160.00","1,068.70","1,67,707","21,25,57,464.80","6,874"
"22-Dec-2015","EQ","1,255.00","1,279.00","1,251.00","1,257.85","1,269.15","1,270.25","1,269.77","4,160.00","1,068.70","3,80,810","48,35,39,544.60","11,720"
"21-Dec-2015","EQ","1,223.00","1,263.85","1,223.00","1,233.60","1,255.00","1,257.85","1,255.73","4,160.00","1,068.70","4,10,436","51,53,96,053.75","24,014"
"18-Dec-2015","EQ","1,205.00","1,249.50","1,200.05","1,204.65","1,234.95","1,233.60","1,235.31","4,160.00","1,068.70","9,73,511","1,20,25,83,459.45","24,493"
"17-Dec-2015","EQ","1,200.00","1,216.50","1,199.95","1,194.95","1,204.00","1,204.65","1,205.73","4,160.00","1,068.70","3,16,537","38,16,57,534.05","10,931"
"16-Dec-2015","EQ","1,192.20","1,215.60","1,182.00","1,177.35","1,193.00","1,194.95","1,200.34","4,160.00","1,068.70","1,85,334","22,24,64,161.70","11,592"
"15-Dec-2015","EQ","1,189.00","1,192.60","1,171.20","1,186.05","1,175.10","1,177.35","1,176.67","4,160.00","1,068.70","1,50,809","17,74,52,540.55","8,989"
"14-Dec-2015","EQ","1,171.00","1,197.55","1,158.00","1,171.10","1,184.00","1,186.05","1,183.95","4,160.00","1,068.70","1,09,968","13,01,96,949.90","6,949"
"11-Dec-2015","EQ","1,195.00","1,209.50","1,164.00","1,191.95","1,174.00","1,171.10","1,184.67","4,160.00","1,068.70","2,08,656","24,71,88,474.45","13,805"
"10-Dec-2015","EQ","1,199.00","1,206.25","1,178.60","1,197.35","1,192.00","1,191.95","1,188.69","4,160.00","1,068.70","2,23,808","26,60,38,912.20","14,515"
"09-Dec-2015","EQ","1,212.00","1,224.90","1,185.15","1,214.85","1,198.50","1,197.35","1,202.51","4,160.00","1,068.70","1,96,669","23,64,96,615.65","10,934"
"08-Dec-2015","EQ","1,217.90","1,230.00","1,210.10","1,223.80","1,211.00","1,214.85","1,220.28","4,160.00","1,068.70","1,05,208","12,83,82,996.05","7,038"
"07-Dec-2015","EQ","1,239.40","1,239.40","1,213.00","1,225.90","1,226.00","1,223.80","1,223.90","4,160.00","1,068.70","1,14,795","14,04,97,458.55","8,494"
"04-Dec-2015","EQ","1,213.00","1,239.00","1,210.50","1,223.40","1,226.75","1,225.90","1,228.93","4,160.00","1,068.70","1,18,983","14,62,22,255.40","6,574"
"03-Dec-2015","EQ","1,210.00","1,240.15","1,209.05","1,218.45","1,222.00","1,223.40","1,228.14","4,160.00","1,068.70","1,72,623","21,20,05,322.95","11,402"
"02-Dec-2015","EQ","1,244.95","1,244.95","1,212.00","1,237.95","1,219.00","1,218.45","1,221.36","4,160.00","1,068.70","1,85,555","22,66,29,944.05","14,274"
"01-Dec-2015","EQ","1,255.25","1,265.90","1,235.00","1,253.85","1,235.45","1,237.95","1,244.67","4,160.00","1,068.70","1,34,494","16,74,00,163.70","11,169"
"30-Nov-2015","EQ","1,262.00","1,274.95","1,248.15","1,274.90","1,253.50","1,253.85","1,257.72","4,160.00","1,068.70","2,19,277","27,57,89,131.05","13,642"
"27-Nov-2015","EQ","1,280.75","1,297.00","1,269.05","1,279.35","1,273.00","1,274.90","1,281.09","4,160.00","1,068.70","1,19,380","15,29,36,119.35","8,183"
"26-Nov-2015","EQ","1,255.10","1,291.35","1,248.00","1,255.10","1,280.00","1,279.35","1,280.94","4,160.00","1,068.70","4,64,436","59,49,13,223.45","19,419"
"24-Nov-2015","EQ","1,256.00","1,273.00","1,248.00","1,250.90","1,257.00","1,255.10","1,261.97","4,160.00","1,068.70","2,05,530","25,93,72,258.45","15,795"
"23-Nov-2015","EQ","1,262.00","1,264.20","1,242.65","1,252.85","1,250.00","1,250.90","1,250.01","4,160.00","1,068.70","1,25,740","15,71,75,650.50","9,400"
"20-Nov-2015","EQ","1,250.00","1,267.00","1,238.80","1,247.90","1,252.00","1,252.85","1,256.95","4,160.00","1,068.70","2,68,711","33,77,56,252.55","14,328"
"19-Nov-2015","EQ","1,236.15","1,252.50","1,230.55","1,230.55","1,252.50","1,247.90","1,240.40","4,160.00","1,068.70","80,732","10,01,39,994.30","7,286"
"18-Nov-2015","EQ","1,255.00","1,257.95","1,225.25","1,254.10","1,225.60","1,230.55","1,236.44","4,160.00","1,068.70","1,29,575","16,02,11,588.05","9,675"
"17-Nov-2015","EQ","1,250.35","1,269.00","1,248.30","1,248.40","1,250.00","1,254.10","1,259.79","4,160.00","1,068.70","1,50,326","18,93,79,342.05","7,508"
"16-Nov-2015","EQ","1,235.00","1,263.70","1,225.15","1,235.75","1,248.05","1,248.40","1,248.27","4,160.00","1,068.70","1,21,330","15,14,52,374.45","8,205"
"13-Nov-2015","EQ","1,265.00","1,265.00","1,223.60","1,272.70","1,238.50","1,235.75","1,238.56","4,160.00","1,068.70","1,14,163","14,13,97,323.35","9,279"
"11-Nov-2015","EQ","1,255.00","1,276.85","1,250.00","1,249.40","1,270.00","1,272.70","1,267.73","4,160.00","1,068.70","41,690","5,28,51,541.75","2,453"
"10-Nov-2015","EQ","1,293.00","1,293.00","1,240.00","1,290.50","1,243.00","1,249.40","1,257.11","4,160.00","1,068.70","1,81,649","22,83,52,681.25","11,024"
"09-Nov-2015","EQ","1,228.55","1,300.00","1,215.00","1,244.55","1,295.95","1,290.50","1,270.18","4,160.00","1,068.70","3,57,971","45,46,86,740.10","21,315"
"06-Nov-2015","EQ","1,241.65","1,262.00","1,236.00","1,240.30","1,247.35","1,244.55","1,251.42","4,160.00","1,068.70","2,59,455","32,46,85,966.60","19,490"
"05-Nov-2015","EQ","1,249.95","1,255.30","1,235.00","1,256.10","1,245.10","1,240.30","1,245.22","4,160.00","1,068.70","1,00,160","12,47,21,506.40","5,883"
"04-Nov-2015","EQ","1,265.00","1,280.00","1,243.35","1,257.95","1,245.80","1,256.10","1,265.93","4,160.00","1,068.70","2,14,536","27,15,86,651.75","12,763"
"03-Nov-2015","EQ","1,241.00","1,265.00","1,205.00","1,231.00","1,257.75","1,257.95","1,256.99","4,160.00","1,068.70","3,56,213","44,77,54,708.00","11,957"
"02-Nov-2015","EQ","1,244.00","1,251.85","1,222.50","1,243.80","1,230.00","1,231.00","1,234.57","4,160.00","1,068.70","99,791","12,31,99,159.50","5,023"
"30-Oct-2015","EQ","1,255.00","1,268.80","1,235.00","1,218.25","1,242.30","1,243.80","1,249.29","4,160.00","1,068.70","7,18,830","89,80,26,108.75","21,186"
"29-Oct-2015","EQ","1,211.55","1,240.00","1,206.00","1,212.00","1,232.05","1,218.25","1,221.43","4,160.00","1,068.70","9,55,020","1,16,64,86,695.05","23,706"
"28-Oct-2015","EQ","1,216.50","1,228.80","1,200.00","1,216.30","1,210.30","1,212.00","1,211.94","4,160.00","1,068.70","2,56,599","31,09,82,401.60","18,473"
"27-Oct-2015","EQ","1,196.30","1,228.00","1,196.00","1,201.05","1,215.00","1,216.30","1,218.50","4,160.00","1,068.70","2,30,239","28,05,46,711.30","16,887"
"26-Oct-2015","EQ","1,224.00","1,224.00","1,195.00","1,215.80","1,204.35","1,201.05","1,204.65","4,160.00","1,068.70","2,64,461","31,85,82,437.15","10,505"
"23-Oct-2015","EQ","1,239.00","1,242.80","1,206.05","1,230.20","1,215.35","1,215.80","1,221.85","4,160.00","1,068.70","1,38,813","16,96,08,647.60","9,111"
"21-Oct-2015","EQ","1,256.00","1,258.90","1,200.00","1,246.65","1,227.00","1,230.20","1,233.04","4,160.00","1,068.70","3,31,516","40,87,73,068.60","18,059"
"20-Oct-2015","EQ","1,197.80","1,255.00","1,188.00","1,188.60","1,244.20","1,246.65","1,227.15","4,160.00","1,068.70","4,78,436","58,71,10,743.70","25,153"
"19-Oct-2015","EQ","1,196.90","1,203.50","1,185.00","1,191.50","1,189.95","1,188.60","1,191.07","4,160.00","1,068.70","73,927","8,80,51,880.15","4,987"
"16-Oct-2015","EQ","1,190.00","1,198.05","1,167.25","1,183.05","1,186.00","1,191.50","1,186.87","4,160.00","1,068.70","1,89,282","22,46,53,868.30","11,880"
"15-Oct-2015","EQ","1,196.90","1,196.90","1,177.15","1,186.30","1,185.00","1,183.05","1,185.62","4,160.00","1,068.70","84,793","10,05,31,904.40","5,365"
"14-Oct-2015","EQ","1,184.50","1,198.55","1,178.20","1,188.05","1,188.95","1,186.30","1,188.37","4,160.00","1,068.70","1,02,635","12,19,68,407.80","8,148"
"13-Oct-2015","EQ","1,200.10","1,207.95","1,180.60","1,206.85","1,187.20","1,188.05","1,189.92","4,160.00","1,068.70","1,40,925","16,76,89,674.50","10,232"
"12-Oct-2015","EQ","1,213.00","1,218.00","1,200.00","1,207.55","1,208.00","1,206.85","1,209.28","4,160.00","1,068.70","1,26,431","15,28,90,941.60","9,742"
"09-Oct-2015","EQ","1,207.00","1,223.95","1,203.00","1,203.30","1,210.00","1,207.55","1,214.65","4,160.00","1,068.70","2,37,721","28,87,47,528.10","20,978"
"08-Oct-2015","EQ","1,204.70","1,210.00","1,190.00","1,203.65","1,206.40","1,203.30","1,201.12","4,160.00","1,068.70","1,54,363","18,54,09,020.10","19,060"
"07-Oct-2015","EQ","1,188.00","1,215.00","1,171.15","1,188.55","1,204.25","1,203.65","1,200.02","4,160.00","1,068.70","3,19,181","38,30,24,106.60","23,225"
"06-Oct-2015","EQ","1,210.00","1,226.65","1,172.80","1,183.80","1,186.00","1,188.55","1,204.59","4,160.00","1,068.70","5,62,842","67,79,93,605.80","26,754"
"05-Oct-2015","EQ","1,155.90","1,189.90","1,155.90","1,144.05","1,187.00","1,183.80","1,176.16","4,160.00","1,068.70","2,94,851","34,67,91,201.70","9,216"
"01-Oct-2015","EQ","1,140.00","1,154.70","1,130.95","1,135.45","1,149.95","1,144.05","1,143.90","4,160.00","1,068.70","2,23,725","25,59,19,979.80","13,738"
"30-Sep-2015","EQ","1,160.00","1,164.95","1,125.00","1,148.10","1,134.00","1,135.45","1,142.89","4,160.00","1,068.70","2,30,742","26,37,11,958.10","12,018"
"29-Sep-2015","EQ","1,169.00","1,181.00","1,141.75","1,183.15","1,147.00","1,148.10","1,160.22","4,160.00","1,068.70","2,74,595","31,85,91,822.35","14,921"
"28-Sep-2015","EQ","1,182.00","1,206.50","1,172.25","1,171.80","1,182.00","1,183.15","1,190.43","4,160.00","1,068.70","3,52,265","41,93,48,469.60","21,000"
"24-Sep-2015","EQ","1,159.90","1,190.00","1,132.65","1,142.55","1,187.00","1,171.80","1,163.31","4,160.00","1,068.70","13,73,524","1,59,78,41,043.15","30,007"
"23-Sep-2015","EQ","1,089.00","1,155.00","1,083.00","1,094.30","1,154.00","1,142.55","1,128.55","4,160.00","1,068.70","6,89,983","77,86,79,691.25","23,684"
"22-Sep-2015","EQ","1,111.00","1,113.45","1,087.00","1,102.05","1,093.00","1,094.30","1,099.76","4,160.00","1,068.70","2,75,165","30,26,14,355.55","19,304"
"21-Sep-2015","EQ","1,095.00","1,116.00","1,090.05","1,087.75","1,104.80","1,102.05","1,101.81","4,160.00","1,068.70","2,72,764","30,05,32,909.60","14,274"
"18-Sep-2015","EQ","1,098.50","1,114.90","1,079.70","1,076.60","1,092.50","1,087.75","1,098.21","4,160.00","1,068.70","4,02,768","44,23,24,853.10","16,643"
"16-Sep-2015","EQ","1,098.85","1,124.00","1,072.20","1,087.60","1,077.90","1,076.60","1,090.61","4,160.00","1,068.70","3,08,224","33,61,53,310.75","12,515"
"15-Sep-2015","EQ","1,095.00","1,114.95","1,068.70","1,094.60","1,089.65","1,087.60","1,089.14","4,160.00","1,068.70","3,41,603","37,20,54,906.85","12,423"
"14-Sep-2015","EQ","1,150.00","1,150.00","1,078.00","3,343.15","1,092.80","1,094.60","1,101.00","4,160.00","1,078.00","4,30,730","47,42,34,088.20","22,852"
"11-Sep-2015","EQ","3,465.00","3,507.95","3,325.00","3,401.95","3,351.00","3,343.15","3,419.74","4,160.00","1,964.00","5,49,262","1,87,83,31,514.60","31,443"
"10-Sep-2015","EQ","3,305.00","3,475.00","3,275.00","3,351.05","3,400.00","3,401.95","3,375.41","4,160.00","1,964.00","3,79,601","1,28,13,08,513.35","24,974"
"09-Sep-2015","EQ","3,349.95","3,390.00","3,307.85","3,270.60","3,356.00","3,351.05","3,349.04","4,160.00","1,964.00","2,37,748","79,62,27,896.15","14,145"
"08-Sep-2015","EQ","3,170.00","3,295.90","3,156.00","3,156.30","3,265.20","3,270.60","3,216.26","4,160.00","1,964.00","1,40,064","45,04,81,803.50","14,510"
"07-Sep-2015","EQ","3,228.00","3,245.00","3,130.05","3,228.05","3,158.95","3,156.30","3,164.50","4,160.00","1,964.00","1,69,429","53,61,58,797.70","20,036"
"04-Sep-2015","EQ","3,300.30","3,300.30","3,211.65","3,301.05","3,228.00","3,228.05","3,232.81","4,160.00","1,964.00","1,60,864","52,00,42,864.55","20,390"
"03-Sep-2015","EQ","3,300.00","3,360.00","3,270.10","3,274.95","3,300.00","3,301.05","3,306.47","4,160.00","1,964.00","80,561","26,63,72,263.65","9,289"
"02-Sep-2015","EQ","3,260.00","3,375.00","3,232.40","3,221.30","3,270.00","3,274.95","3,300.66","4,160.00","1,964.00","1,89,370","62,50,45,575.30","16,476"
"01-Sep-2015","EQ","3,341.05","3,341.05","3,211.00","3,369.05","3,222.00","3,221.30","3,263.53","4,160.00","1,964.00","1,23,788","40,39,86,150.25","16,534"
"31-Aug-2015","EQ","3,485.00","3,490.00","3,358.00","3,475.30","3,360.15","3,369.05","3,398.86","4,160.00","1,964.00","1,29,035","43,85,72,266.95","11,189"
"28-Aug-2015","EQ","3,443.00","3,575.00","3,443.00","3,420.05","3,480.50","3,475.30","3,502.66","4,160.00","1,750.90","1,63,872","57,39,87,413.00","16,857"
"27-Aug-2015","EQ","3,395.00","3,466.00","3,395.00","3,365.10","3,420.00","3,420.05","3,431.41","4,160.00","1,750.90","1,22,916","42,17,74,577.60","10,671"
"26-Aug-2015","EQ","3,305.00","3,397.00","3,216.45","3,334.40","3,364.45","3,365.10","3,347.40","4,160.00","1,750.90","1,33,293","44,61,84,775.75","15,892"
"25-Aug-2015","EQ","3,210.10","3,362.80","2,952.00","3,172.65","3,344.10","3,334.40","3,210.86","4,160.00","1,750.90","2,98,533","95,85,47,109.45","26,601"
