"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2014","EQ","1,075.15","1,079.90","1,066.40","1,070.25","1,067.00","1,068.55","1,071.41","1,661.30","677.15","4,62,879","49,59,34,356.80","17,320"
"31-Dec-2013","EQ","1,064.00","1,073.15","1,063.00","1,064.00","1,070.65","1,070.25","1,069.61","1,661.30","677.15","5,38,493","57,59,77,580.40","14,875"
"30-Dec-2013","EQ","1,077.50","1,082.00","1,058.20","1,077.95","1,064.00","1,064.00","1,066.94","1,661.30","677.15","8,76,759","93,54,47,206.95","26,510"
"27-Dec-2013","EQ","1,071.90","1,089.00","1,070.00","1,072.70","1,077.40","1,077.95","1,080.24","1,661.30","677.15","7,53,842","81,43,28,091.95","31,212"
"26-Dec-2013","EQ","1,075.00","1,084.45","1,065.80","1,076.00","1,070.50","1,072.70","1,076.34","1,661.30","677.15","22,13,631","2,38,26,23,360.45","53,927"
"24-Dec-2013","EQ","1,072.30","1,085.60","1,071.45","1,069.00","1,075.70","1,076.00","1,079.39","1,661.30","677.15","9,81,438","1,05,93,59,027.60","41,601"
"23-Dec-2013","EQ","1,065.55","1,079.95","1,064.15","1,061.10","1,068.00","1,069.00","1,073.14","1,661.30","677.15","13,17,744","1,41,41,20,581.10","58,720"
"20-Dec-2013","EQ","1,056.30","1,064.00","1,043.15","1,060.95","1,063.00","1,061.10","1,055.68","1,673.50","677.15","21,93,676","2,31,58,29,404.95","72,038"
"19-Dec-2013","EQ","1,104.00","1,106.70","1,057.05","1,092.70","1,062.80","1,060.95","1,069.90","1,673.50","677.15","20,04,275","2,14,43,74,553.10","69,130"
"18-Dec-2013","EQ","1,063.55","1,099.95","1,063.55","1,064.50","1,095.00","1,092.70","1,088.63","1,673.50","677.15","24,51,838","2,66,91,35,065.60","85,119"
"17-Dec-2013","EQ","1,069.10","1,074.00","1,057.60","1,058.35","1,062.60","1,064.50","1,065.23","1,673.50","677.15","11,87,607","1,26,50,72,246.05","39,024"
"16-Dec-2013","EQ","1,051.50","1,069.90","1,046.60","1,049.95","1,057.00","1,058.35","1,060.19","1,673.50","677.15","19,14,256","2,02,94,66,410.30","86,771"
"13-Dec-2013","EQ","1,050.05","1,058.15","1,043.85","1,065.05","1,052.00","1,049.95","1,049.23","1,682.55","677.15","16,36,674","1,71,72,46,167.10","63,671"
"12-Dec-2013","EQ","1,070.00","1,078.80","1,058.95","1,080.60","1,065.00","1,065.05","1,070.50","1,682.55","677.15","17,38,196","1,86,07,35,027.10","76,639"
"11-Dec-2013","EQ","1,089.00","1,091.60","1,076.05","1,100.40","1,084.00","1,080.60","1,082.73","1,682.55","677.15","24,47,406","2,64,98,68,224.20","1,04,948"
"10-Dec-2013","EQ","1,143.00","1,143.00","1,093.05","1,146.90","1,099.75","1,100.40","1,106.00","1,682.55","677.15","38,10,669","4,21,46,18,031.60","1,50,609"
"09-Dec-2013","EQ","1,124.00","1,154.40","1,124.00","1,096.40","1,139.55","1,146.90","1,143.16","1,682.55","677.15","68,32,662","7,81,08,33,951.65","1,59,063"
"06-Dec-2013","EQ","1,081.60","1,100.00","1,081.60","1,086.45","1,099.85","1,096.40","1,091.96","1,699.00","677.15","29,93,959","3,26,92,96,354.90","1,04,660"
"05-Dec-2013","EQ","1,065.25","1,089.90","1,065.25","1,039.25","1,087.10","1,086.45","1,082.33","1,699.00","677.15","34,27,187","3,70,93,60,362.75","1,14,008"
"04-Dec-2013","EQ","1,046.10","1,053.65","1,032.65","1,054.65","1,041.35","1,039.25","1,039.54","1,699.00","677.15","26,66,404","2,77,18,44,684.50","84,773"
"03-Dec-2013","EQ","1,065.00","1,084.00","1,052.80","1,070.05","1,056.50","1,054.65","1,065.83","1,699.00","677.15","26,10,275","2,78,20,99,567.35","91,005"
"02-Dec-2013","EQ","1,042.00","1,074.00","1,040.20","1,045.95","1,073.00","1,070.05","1,064.33","1,699.00","677.15","23,32,757","2,48,28,24,129.80","1,21,315"
