"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","1,345.00","1,355.50","1,344.00","1,339.20","1,348.85","1,349.10","1,350.50","1,615.00","1,016.05","8,53,986","1,15,33,05,431.30","33,834"
"29-Dec-2016","EQ","1,341.55","1,354.00","1,330.40","1,349.95","1,340.00","1,339.20","1,339.49","1,615.00","1,016.05","13,40,418","1,79,54,83,165.35","57,541"
"28-Dec-2016","EQ","1,357.00","1,363.25","1,346.00","1,355.60","1,351.60","1,349.95","1,352.89","1,615.00","1,016.05","8,62,843","1,16,73,34,836.45","57,786"
"27-Dec-2016","EQ","1,340.00","1,359.50","1,329.10","1,337.60","1,357.00","1,355.60","1,342.96","1,615.00","1,016.05","8,14,904","1,09,43,81,458.70","33,578"
"26-Dec-2016","EQ","1,335.60","1,345.00","1,318.35","1,337.45","1,344.00","1,337.60","1,334.37","1,615.00","1,016.05","7,99,152","1,06,63,68,078.90","37,247"
"23-Dec-2016","EQ","1,315.75","1,342.00","1,302.50","1,314.65","1,340.00","1,337.45","1,327.75","1,615.00","1,016.05","14,24,432","1,89,12,93,239.50","78,877"
"22-Dec-2016","EQ","1,340.75","1,344.00","1,312.05","1,342.00","1,315.75","1,314.65","1,321.80","1,615.00","1,016.05","9,05,042","1,19,62,81,692.85","53,872"
"21-Dec-2016","EQ","1,358.20","1,360.55","1,340.00","1,355.50","1,341.60","1,342.00","1,346.06","1,615.00","1,016.05","6,33,483","85,27,08,086.65","42,709"
"20-Dec-2016","EQ","1,345.00","1,361.20","1,344.15","1,344.95","1,355.00","1,355.50","1,354.88","1,615.00","1,016.05","7,85,186","1,06,38,34,510.80","30,997"
"19-Dec-2016","EQ","1,357.50","1,359.00","1,341.55","1,360.60","1,345.00","1,344.95","1,348.84","1,615.00","1,016.05","7,65,446","1,03,24,67,168.40","42,425"
"16-Dec-2016","EQ","1,356.30","1,364.50","1,352.05","1,356.85","1,359.00","1,360.60","1,358.37","1,615.00","1,016.05","10,51,617","1,42,84,83,772.20","35,523"
