"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2018","EQ","1,261.00","1,274.00","1,255.90","1,258.25","1,260.00","1,260.70","1,264.26","1,833.95","1,113.05","20,48,058","2,58,92,82,523.50","75,061"
"29-Dec-2017","EQ","1,262.00","1,270.00","1,247.95","1,252.75","1,261.40","1,258.25","1,258.31","1,833.95","1,113.05","18,19,413","2,28,93,87,795.45","53,019"
"28-Dec-2017","EQ","1,257.50","1,264.95","1,249.45","1,257.85","1,255.25","1,252.75","1,254.28","1,833.95","1,113.05","28,50,194","3,57,49,36,163.85","44,080"
"27-Dec-2017","EQ","1,268.90","1,275.95","1,251.30","1,269.70","1,259.45","1,257.85","1,264.58","1,833.95","1,113.05","16,75,081","2,11,82,70,656.80","56,707"
"26-Dec-2017","EQ","1,271.80","1,275.00","1,257.30","1,266.15","1,261.30","1,269.70","1,266.48","1,833.95","1,113.05","24,93,302","3,15,77,18,225.35","61,755"
"22-Dec-2017","EQ","1,260.40","1,270.00","1,253.00","1,258.80","1,266.00","1,266.15","1,262.17","1,833.95","1,113.05","24,90,561","3,14,35,07,106.00","85,609"
"21-Dec-2017","EQ","1,239.00","1,265.00","1,237.00","1,232.50","1,258.45","1,258.80","1,255.71","1,833.95","1,113.05","36,64,052","4,60,09,73,370.80","87,892"
"20-Dec-2017","EQ","1,217.20","1,240.45","1,209.00","1,219.90","1,233.10","1,232.50","1,229.09","1,833.95","1,113.05","32,93,207","4,04,76,55,118.05","1,08,524"
"19-Dec-2017","EQ","1,222.00","1,222.00","1,213.35","1,217.90","1,219.90","1,219.90","1,217.90","1,833.95","1,113.05","28,78,543","3,50,57,83,111.90","1,03,993"
"18-Dec-2017","EQ","1,195.00","1,224.00","1,175.00","1,203.55","1,216.10","1,217.90","1,211.97","1,833.95","1,113.05","28,51,823","3,45,63,26,211.15","1,26,552"
"15-Dec-2017","EQ","1,202.00","1,216.25","1,201.00","1,188.80","1,204.90","1,203.55","1,206.86","1,833.95","1,113.05","21,61,729","2,60,89,11,993.85","90,469"
"14-Dec-2017","EQ","1,196.50","1,200.00","1,176.10","1,189.25","1,189.80","1,188.80","1,184.53","1,833.95","1,113.05","17,09,762","2,02,52,69,511.10","64,342"
