"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2016","EQ","1,279.00","1,291.00","1,272.55","1,275.45","1,288.10","1,289.20","1,284.98","1,893.80","1,264.50","7,51,822","96,60,79,820.80","26,438"
"31-Dec-2015","EQ","1,286.00","1,286.55","1,272.15","1,283.50","1,277.00","1,275.45","1,277.33","1,893.80","1,264.50","15,49,912","1,97,97,45,383.65","62,148"
"30-Dec-2015","EQ","1,293.50","1,298.00","1,281.50","1,289.55","1,283.50","1,283.50","1,290.52","1,893.80","1,264.50","12,07,818","1,55,87,16,846.35","69,175"
"29-Dec-2015","EQ","1,300.00","1,301.00","1,285.30","1,295.15","1,288.00","1,289.55","1,292.62","1,893.80","1,264.50","15,20,061","1,96,48,54,384.70","68,939"
"28-Dec-2015","EQ","1,297.15","1,300.20","1,288.15","1,294.50","1,289.00","1,295.15","1,293.87","1,893.80","1,264.50","15,71,842","2,03,37,55,842.75","55,406"
"24-Dec-2015","EQ","1,296.80","1,301.50","1,286.30","1,291.00","1,294.00","1,294.50","1,294.57","1,893.80","1,264.50","14,84,965","1,92,23,92,499.05","62,737"
"23-Dec-2015","EQ","1,288.00","1,299.00","1,283.00","1,280.20","1,290.00","1,291.00","1,291.88","1,893.80","1,264.50","16,13,453","2,08,43,80,516.65","74,329"
"22-Dec-2015","EQ","1,291.00","1,296.90","1,276.00","1,290.30","1,278.25","1,280.20","1,285.65","1,893.80","1,264.50","17,48,333","2,24,77,48,213.40","87,326"
"21-Dec-2015","EQ","1,286.45","1,297.70","1,284.50","1,287.40","1,291.00","1,290.30","1,291.70","1,893.80","1,264.50","11,73,446","1,51,57,37,724.85","70,216"
"18-Dec-2015","EQ","1,291.85","1,308.60","1,284.10","1,296.20","1,287.00","1,287.40","1,297.02","1,893.80","1,264.50","26,23,330","3,40,25,23,966.90","1,01,173"
"17-Dec-2015","EQ","1,289.00","1,299.70","1,281.55","1,280.90","1,295.30","1,296.20","1,290.42","1,893.80","1,264.50","25,09,524","3,23,83,33,641.70","1,06,448"
"16-Dec-2015","EQ","1,290.75","1,299.00","1,276.00","1,283.20","1,281.10","1,280.90","1,287.15","1,893.80","1,264.50","22,34,035","2,87,55,43,144.65","1,27,150"
"15-Dec-2015","EQ","1,275.00","1,289.30","1,265.10","1,274.40","1,282.00","1,283.20","1,277.95","1,893.80","1,264.50","22,22,164","2,83,98,13,119.65","1,07,311"
"14-Dec-2015","EQ","1,284.40","1,292.35","1,264.50","1,285.75","1,277.25","1,274.40","1,278.57","1,893.80","1,264.50","26,73,504","3,41,82,56,015.15","1,08,764"
"11-Dec-2015","EQ","1,311.10","1,313.75","1,276.55","1,310.95","1,286.40","1,285.75","1,289.27","1,893.80","1,276.55","27,42,679","3,53,60,65,929.95","1,45,420"
"10-Dec-2015","EQ","1,309.60","1,317.75","1,301.00","1,300.70","1,309.55","1,310.95","1,310.79","1,893.80","1,298.40","19,28,874","2,52,83,45,286.90","88,572"
"09-Dec-2015","EQ","1,320.10","1,324.95","1,298.40","1,322.10","1,300.90","1,300.70","1,308.21","1,893.80","1,298.40","22,18,455","2,90,22,08,137.60","1,01,332"
"08-Dec-2015","EQ","1,337.95","1,340.00","1,314.00","1,341.15","1,315.25","1,322.10","1,329.10","1,893.80","1,314.00","14,78,559","1,96,51,57,616.45","58,925"
"07-Dec-2015","EQ","1,345.45","1,351.50","1,336.10","1,339.85","1,340.15","1,341.15","1,342.89","1,893.80","1,326.00","10,99,343","1,47,62,92,967.95","42,203"
"04-Dec-2015","EQ","1,340.55","1,351.30","1,338.00","1,347.85","1,339.10","1,339.85","1,343.68","1,893.80","1,326.00","14,67,437","1,97,17,62,629.15","61,320"
"03-Dec-2015","EQ","1,350.50","1,364.90","1,344.25","1,354.00","1,348.00","1,347.85","1,354.51","1,893.80","1,326.00","11,84,154","1,60,39,50,859.85","43,522"
"02-Dec-2015","EQ","1,368.00","1,374.00","1,351.85","1,364.85","1,353.55","1,354.00","1,359.28","1,893.80","1,326.00","11,87,481","1,61,41,16,380.45","47,922"
"01-Dec-2015","EQ","1,375.00","1,382.90","1,360.55","1,374.60","1,366.00","1,364.85","1,370.18","1,893.80","1,326.00","9,18,083","1,25,79,40,327.95","45,865"
"30-Nov-2015","EQ","1,364.85","1,383.95","1,364.00","1,365.00","1,371.50","1,374.60","1,375.88","1,893.80","1,326.00","24,08,927","3,31,43,97,605.50","1,02,445"
"27-Nov-2015","EQ","1,336.40","1,367.50","1,336.00","1,332.65","1,364.95","1,365.00","1,357.91","1,893.80","1,326.00","23,08,646","3,13,49,34,718.05","76,953"
"26-Nov-2015","EQ","1,349.75","1,354.30","1,330.15","1,341.55","1,337.50","1,332.65","1,341.70","1,893.80","1,326.00","27,17,972","3,64,67,12,879.05","85,624"
"24-Nov-2015","EQ","1,363.00","1,368.90","1,337.50","1,368.90","1,341.00","1,341.55","1,352.08","1,893.80","1,326.00","17,41,236","2,35,42,91,763.75","59,449"
"23-Nov-2015","EQ","1,370.00","1,383.90","1,365.05","1,366.85","1,365.50","1,368.90","1,374.86","1,893.80","1,326.00","14,52,043","1,99,63,61,754.15","56,453"
"20-Nov-2015","EQ","1,362.40","1,373.40","1,344.50","1,358.95","1,368.10","1,366.85","1,363.38","1,893.80","1,326.00","16,95,777","2,31,19,80,719.65","64,452"
"19-Nov-2015","EQ","1,358.00","1,365.00","1,350.10","1,344.45","1,360.00","1,358.95","1,358.94","1,893.80","1,326.00","12,04,470","1,63,67,96,893.60","59,388"
"18-Nov-2015","EQ","1,354.00","1,369.00","1,341.00","1,351.75","1,341.50","1,344.45","1,355.49","1,893.80","1,326.00","16,91,665","2,29,30,35,150.30","60,166"
"17-Nov-2015","EQ","1,368.50","1,372.50","1,345.00","1,357.15","1,350.80","1,351.75","1,355.46","1,893.80","1,326.00","18,63,485","2,52,58,86,163.40","65,665"
"16-Nov-2015","EQ","1,329.50","1,362.80","1,326.00","1,331.20","1,357.90","1,357.15","1,349.30","1,893.80","1,326.00","23,02,006","3,10,60,91,114.70","96,660"
"13-Nov-2015","EQ","1,359.00","1,359.00","1,330.00","1,365.85","1,330.65","1,331.20","1,338.89","1,893.80","1,330.00","18,19,277","2,43,58,10,330.10","1,04,852"
"11-Nov-2015","EQ","1,364.00","1,368.90","1,357.00","1,348.40","1,368.00","1,365.85","1,364.01","1,893.80","1,331.10","4,24,334","57,87,94,723.70","21,353"
