"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2016","EQ","2,252.00","2,281.20","2,223.50","2,244.05","2,245.00","2,250.75","2,254.11","2,329.90","585.10","4,20,954","94,88,75,116.65","19,234"
"31-Dec-2015","EQ","2,250.00","2,264.80","2,226.00","2,243.00","2,243.00","2,244.05","2,246.01","2,329.90","585.10","2,83,966","63,77,90,396.80","13,307"
"30-Dec-2015","EQ","2,264.00","2,292.00","2,235.00","2,257.20","2,247.00","2,243.00","2,261.59","2,329.90","585.10","3,92,279","88,71,72,603.35","17,320"
"29-Dec-2015","EQ","2,251.00","2,298.00","2,226.20","2,246.55","2,253.00","2,257.20","2,269.02","2,329.90","585.10","6,28,739","1,42,66,22,209.90","28,848"
"28-Dec-2015","EQ","2,274.00","2,280.85","2,232.00","2,267.85","2,243.00","2,246.55","2,254.65","2,329.90","585.10","2,69,258","60,70,83,534.10","14,102"
"24-Dec-2015","EQ","2,294.00","2,311.80","2,251.75","2,283.35","2,269.00","2,267.85","2,280.19","2,329.90","581.00","4,45,431","1,01,56,67,308.00","18,962"
"23-Dec-2015","EQ","2,271.00","2,329.90","2,270.05","2,261.35","2,275.05","2,283.35","2,300.21","2,329.90","581.00","8,59,338","1,97,66,59,967.20","34,600"
"22-Dec-2015","EQ","2,215.30","2,304.90","2,191.10","2,209.65","2,249.80","2,261.35","2,272.23","2,317.40","581.00","13,48,667","3,06,44,77,361.50","57,218"
"21-Dec-2015","EQ","2,198.00","2,222.40","2,156.30","2,196.55","2,205.00","2,209.65","2,193.19","2,317.40","581.00","6,32,483","1,38,71,52,333.55","29,740"
"18-Dec-2015","EQ","2,235.00","2,235.00","2,176.50","2,251.40","2,199.90","2,196.55","2,209.40","2,317.40","540.10","5,85,254","1,29,30,57,797.95","26,385"
"17-Dec-2015","EQ","2,194.00","2,273.00","2,190.95","2,176.55","2,243.00","2,251.40","2,246.52","2,317.40","540.10","14,02,035","3,14,96,98,871.25","56,765"
"16-Dec-2015","EQ","2,195.50","2,214.85","2,146.50","2,186.95","2,174.10","2,176.55","2,186.17","2,317.40","540.10","10,02,323","2,19,12,44,333.85","45,155"
"15-Dec-2015","EQ","2,131.00","2,216.40","2,131.00","2,125.20","2,183.00","2,186.95","2,182.18","2,317.40","540.10","16,16,057","3,52,65,30,374.60","70,627"
"14-Dec-2015","EQ","1,980.00","2,148.50","1,960.00","1,989.50","2,123.50","2,125.20","2,073.40","2,317.40","540.10","19,04,876","3,94,95,64,157.70","81,862"
"11-Dec-2015","EQ","1,951.00","2,003.90","1,940.10","1,939.00","1,992.00","1,989.50","1,974.37","2,317.40","540.10","8,79,472","1,73,64,06,531.50","38,986"
"10-Dec-2015","EQ","1,867.00","1,955.00","1,836.00","1,848.00","1,954.60","1,939.00","1,894.48","2,317.40","540.10","7,59,308","1,43,84,93,153.10","39,893"
"09-Dec-2015","EQ","1,950.00","1,979.90","1,822.65","1,956.10","1,867.40","1,848.00","1,906.77","2,317.40","540.10","6,52,099","1,24,34,01,927.30","30,555"
"08-Dec-2015","EQ","1,972.00","2,015.00","1,941.10","1,979.80","1,952.00","1,956.10","1,986.91","2,317.40","540.10","5,11,601","1,01,65,07,176.55","25,302"
"07-Dec-2015","EQ","1,991.00","2,022.55","1,971.10","1,976.15","1,981.00","1,979.80","1,999.24","2,317.40","540.10","4,20,532","84,07,43,584.60","21,621"
"04-Dec-2015","EQ","1,977.90","2,035.00","1,961.00","1,996.80","1,982.00","1,976.15","2,005.85","2,317.40","540.10","6,10,129","1,22,38,26,134.15","27,511"
"03-Dec-2015","EQ","1,968.00","2,055.00","1,921.50","1,970.15","1,991.00","1,996.80","2,012.88","2,317.40","540.10","12,54,712","2,52,55,86,660.30","52,803"
"02-Dec-2015","EQ","2,002.00","2,012.00","1,961.30","2,004.95","1,969.00","1,970.15","1,975.42","2,317.40","540.10","2,93,712","58,02,05,218.50","19,168"
"01-Dec-2015","EQ","2,036.00","2,058.00","1,983.00","2,031.70","2,002.55","2,004.95","2,015.80","2,317.40","540.10","6,32,975","1,27,59,48,556.60","26,288"
"30-Nov-2015","EQ","1,958.10","2,058.05","1,958.10","1,961.05","2,023.70","2,031.70","2,027.98","2,317.40","540.10","11,91,417","2,41,61,75,559.05","51,431"
"27-Nov-2015","EQ","1,886.00","1,976.70","1,876.95","1,877.60","1,966.00","1,961.05","1,941.41","2,317.40","540.10","14,84,545","2,88,21,08,777.90","56,933"
"26-Nov-2015","EQ","1,869.80","1,884.00","1,848.10","1,866.05","1,876.10","1,877.60","1,870.44","2,317.40","540.10","3,31,013","61,91,39,883.55","15,492"
"24-Nov-2015","EQ","1,842.50","1,884.90","1,831.10","1,847.50","1,869.90","1,866.05","1,865.62","2,317.40","540.10","7,09,968","1,32,45,28,527.65","30,641"
"23-Nov-2015","EQ","1,772.00","1,877.00","1,765.00","1,762.05","1,839.00","1,847.50","1,838.05","2,317.40","540.10","13,53,418","2,48,76,48,775.25","55,705"
"20-Nov-2015","EQ","1,775.00","1,784.00","1,751.80","1,772.70","1,765.55","1,762.05","1,765.02","2,317.40","540.10","2,60,464","45,97,25,175.20","14,920"
"19-Nov-2015","EQ","1,752.00","1,785.00","1,742.55","1,738.75","1,767.05","1,772.70","1,763.05","2,317.40","540.10","2,89,992","51,12,71,232.60","12,736"
"18-Nov-2015","EQ","1,782.20","1,789.30","1,730.00","1,784.10","1,735.70","1,738.75","1,761.77","2,317.40","540.10","2,69,881","47,54,67,952.60","12,942"
"17-Nov-2015","EQ","1,810.00","1,814.80","1,772.10","1,800.05","1,785.00","1,784.10","1,790.37","2,317.40","540.10","2,20,902","39,54,97,088.10","10,235"
"16-Nov-2015","EQ","1,759.95","1,818.00","1,738.00","1,765.50","1,799.00","1,800.05","1,784.45","2,317.40","540.10","3,42,242","61,07,14,805.70","16,667"
"13-Nov-2015","EQ","1,779.70","1,779.70","1,749.00","1,789.75","1,774.00","1,765.50","1,762.94","2,317.40","540.10","1,56,084","27,51,66,517.20","8,736"
"11-Nov-2015","EQ","1,783.00","1,796.10","1,779.00","1,772.15","1,792.10","1,789.75","1,787.60","2,317.40","540.10","71,813","12,83,72,999.50","2,896"
"10-Nov-2015","EQ","1,825.00","1,844.80","1,762.10","1,833.50","1,775.50","1,772.15","1,803.02","2,317.40","540.10","3,43,399","61,91,54,521.25","14,477"
"09-Nov-2015","EQ","1,709.00","1,842.10","1,678.80","1,755.55","1,836.00","1,833.50","1,784.58","2,317.40","540.10","6,90,782","1,23,27,53,287.20","29,862"
"06-Nov-2015","EQ","1,769.90","1,787.00","1,745.80","1,761.00","1,754.00","1,755.55","1,767.96","2,317.40","540.10","3,37,847","59,73,00,601.85","14,535"
"05-Nov-2015","EQ","1,820.00","1,822.95","1,751.25","1,817.20","1,760.00","1,761.00","1,787.31","2,317.40","540.10","3,78,631","67,67,30,650.45","17,372"
"04-Nov-2015","EQ","1,824.30","1,841.00","1,810.65","1,815.20","1,818.00","1,817.20","1,824.82","2,317.40","540.10","3,05,549","55,75,71,673.80","13,338"
"03-Nov-2015","EQ","1,830.05","1,849.50","1,808.80","1,819.20","1,812.00","1,815.20","1,825.64","2,317.40","540.10","3,59,895","65,70,39,785.70","15,057"
"02-Nov-2015","EQ","1,830.00","1,833.80","1,792.00","1,826.50","1,825.00","1,819.20","1,810.29","2,317.40","540.10","2,87,512","52,04,79,103.85","12,878"
"30-Oct-2015","EQ","1,860.00","1,868.80","1,811.55","1,854.55","1,823.00","1,826.50","1,836.00","2,317.40","540.10","3,05,587","56,10,57,110.15","14,405"
"29-Oct-2015","EQ","1,858.00","1,888.00","1,845.00","1,859.55","1,858.00","1,854.55","1,862.72","2,317.40","540.10","4,71,487","87,82,50,172.30","20,883"
"28-Oct-2015","EQ","1,856.90","1,942.70","1,815.10","1,851.05","1,857.00","1,859.55","1,885.08","2,317.40","540.10","21,71,912","4,09,42,32,548.90","85,186"
"27-Oct-2015","EQ","1,839.80","1,867.00","1,830.10","1,838.05","1,847.25","1,851.05","1,847.77","2,317.40","540.10","3,11,961","57,64,30,795.40","21,498"
"26-Oct-2015","EQ","1,863.95","1,863.95","1,828.00","1,849.30","1,840.00","1,838.05","1,841.63","2,317.40","540.10","2,90,510","53,50,11,795.40","16,337"
"23-Oct-2015","EQ","1,880.00","1,888.30","1,835.75","1,861.95","1,854.05","1,849.30","1,865.49","2,317.40","500.00","3,60,836","67,31,35,299.00","13,572"
"21-Oct-2015","EQ","1,871.30","1,894.50","1,855.65","1,867.00","1,857.95","1,861.95","1,874.13","2,317.40","500.00","4,15,191","77,81,22,114.00","17,310"
"20-Oct-2015","EQ","1,850.00","1,907.80","1,845.00","1,842.10","1,867.00","1,867.00","1,880.46","2,317.40","500.00","8,55,924","1,60,95,32,335.00","33,588"
"19-Oct-2015","EQ","1,854.00","1,861.20","1,822.00","1,846.30","1,843.10","1,842.10","1,841.29","2,317.40","500.00","3,20,232","58,96,39,706.95","13,751"
"16-Oct-2015","EQ","1,829.90","1,868.00","1,818.05","1,822.00","1,845.00","1,846.30","1,847.05","2,317.40","500.00","5,36,125","99,02,47,737.20","21,588"
"15-Oct-2015","EQ","1,858.60","1,866.00","1,810.65","1,847.90","1,826.00","1,822.00","1,837.30","2,317.40","500.00","3,70,875","68,14,08,175.70","15,841"
"14-Oct-2015","EQ","1,850.00","1,884.55","1,840.10","1,842.45","1,845.00","1,847.90","1,862.96","2,317.40","500.00","7,15,958","1,33,38,03,271.85","29,185"
"13-Oct-2015","EQ","1,789.00","1,856.00","1,752.00","1,783.35","1,852.00","1,842.45","1,819.30","2,317.40","500.00","10,25,100","1,86,49,60,170.65","41,588"
"12-Oct-2015","EQ","1,836.80","1,839.25","1,771.85","1,825.10","1,786.00","1,783.35","1,792.30","2,317.40","500.00","4,38,204","78,53,93,638.55","23,984"
"09-Oct-2015","EQ","1,864.90","1,884.00","1,812.20","1,853.65","1,822.20","1,825.10","1,843.88","2,317.40","500.00","5,38,462","99,28,60,705.40","22,778"
"08-Oct-2015","EQ","1,922.30","1,925.75","1,847.55","1,916.65","1,851.00","1,853.65","1,874.83","2,317.40","500.00","5,98,392","1,12,18,81,335.50","28,638"
"07-Oct-2015","EQ","1,961.30","1,965.95","1,910.50","1,952.50","1,913.35","1,916.65","1,931.46","2,317.40","500.00","4,50,313","86,97,63,010.60","19,603"
"06-Oct-2015","EQ","1,955.00","1,988.85","1,942.50","1,943.05","1,951.95","1,952.50","1,965.23","2,317.40","500.00","7,36,075","1,44,65,59,484.05","30,114"
"05-Oct-2015","EQ","1,899.40","1,971.00","1,892.00","1,880.60","1,945.25","1,943.05","1,939.70","2,317.40","500.00","10,59,218","2,05,45,68,057.20","47,218"
"01-Oct-2015","EQ","1,895.00","1,918.00","1,875.10","1,879.95","1,885.00","1,880.60","1,895.79","2,317.40","500.00","5,45,394","1,03,39,53,254.75","22,797"
"30-Sep-2015","EQ","1,888.00","1,907.70","1,872.00","1,870.30","1,878.90","1,879.95","1,885.60","2,317.40","500.00","3,80,080","71,66,79,458.75","16,474"
"29-Sep-2015","EQ","1,845.00","1,907.00","1,835.60","1,881.85","1,870.00","1,870.30","1,873.87","2,317.40","500.00","5,53,856","1,03,78,56,375.95","24,192"
"28-Sep-2015","EQ","1,895.00","1,928.50","1,874.25","1,886.55","1,880.00","1,881.85","1,903.19","2,317.40","500.00","5,81,354","1,10,64,29,689.50","24,417"
"24-Sep-2015","EQ","1,885.00","1,913.00","1,874.05","1,894.20","1,885.00","1,886.55","1,892.76","2,317.40","500.00","4,73,733","89,66,63,935.95","20,373"
"23-Sep-2015","EQ","1,850.00","1,918.80","1,831.75","1,879.60","1,904.00","1,894.20","1,884.79","2,317.40","500.00","7,62,470","1,43,70,93,119.35","33,708"
"22-Sep-2015","EQ","1,926.90","1,955.00","1,867.35","1,917.45","1,874.95","1,879.60","1,918.06","2,317.40","500.00","8,57,348","1,64,44,40,958.95","36,537"
"21-Sep-2015","EQ","1,860.00","1,927.80","1,828.00","1,877.00","1,913.00","1,917.45","1,888.50","2,317.40","500.00","7,54,903","1,42,56,34,421.25","34,637"
"18-Sep-2015","EQ","1,891.45","1,931.00","1,856.50","1,861.60","1,885.40","1,877.00","1,896.89","2,317.40","500.00","7,02,705","1,33,29,57,178.95","34,483"
"16-Sep-2015","EQ","1,943.80","1,956.85","1,836.70","1,913.10","1,860.05","1,861.60","1,890.14","2,317.40","500.00","9,53,763","1,80,27,45,256.35","46,900"
"15-Sep-2015","EQ","2,001.70","2,016.90","1,901.50","1,999.20","1,917.00","1,913.10","1,956.49","2,317.40","500.00","8,18,823","1,60,20,16,352.90","37,316"
"14-Sep-2015","EQ","1,999.95","2,024.00","1,983.65","1,972.35","1,993.05","1,999.20","2,006.59","2,317.40","500.00","8,28,404","1,66,22,65,632.25","34,125"
"11-Sep-2015","EQ","1,955.00","2,010.00","1,953.00","1,927.80","1,970.00","1,972.35","1,985.16","2,317.40","500.00","11,42,024","2,26,71,00,561.20","47,229"
"10-Sep-2015","EQ","1,898.00","1,945.00","1,862.00","1,948.10","1,933.55","1,927.80","1,907.45","2,317.40","500.00","11,44,922","2,18,38,77,769.70","58,044"
"09-Sep-2015","EQ","1,929.70","2,010.90","1,929.70","1,880.75","1,938.20","1,948.10","1,976.14","2,317.40","500.00","16,94,987","3,34,95,38,807.60","70,584"
"08-Sep-2015","EQ","1,750.75","1,914.80","1,724.00","1,723.90","1,885.10","1,880.75","1,831.10","2,317.40","500.00","18,51,869","3,39,09,60,090.85","86,905"
"07-Sep-2015","EQ","1,780.00","1,810.00","1,713.00","1,769.10","1,731.20","1,723.90","1,754.42","2,317.40","500.00","7,07,260","1,24,08,32,175.75","30,590"
"04-Sep-2015","EQ","1,848.00","1,854.40","1,722.00","1,866.80","1,773.30","1,769.10","1,782.75","2,317.40","500.00","8,02,383","1,43,04,47,172.95","38,347"
"03-Sep-2015","EQ","1,877.10","1,900.00","1,853.55","1,848.50","1,866.00","1,866.80","1,879.93","2,317.40","500.00","5,77,277","1,08,52,40,219.70","24,852"
"02-Sep-2015","EQ","1,840.00","1,884.00","1,833.55","1,807.40","1,861.00","1,848.50","1,860.93","2,317.40","500.00","8,62,351","1,60,47,72,106.75","37,473"
"01-Sep-2015","EQ","1,805.00","1,909.70","1,778.00","1,838.45","1,800.00","1,807.40","1,848.28","2,317.40","500.00","11,70,191","2,16,28,42,109.55","52,744"
"31-Aug-2015","EQ","1,854.20","1,862.90","1,800.00","1,864.95","1,836.30","1,838.45","1,839.96","2,317.40","500.00","5,31,712","97,83,29,357.90","25,155"
"28-Aug-2015","EQ","1,885.50","1,919.90","1,847.00","1,853.10","1,856.00","1,864.95","1,890.14","2,317.40","500.00","9,63,174","1,82,05,34,194.05","41,330"
"27-Aug-2015","EQ","1,844.70","1,898.00","1,836.50","1,790.65","1,847.00","1,853.10","1,867.59","2,317.40","500.00","10,14,598","1,89,48,57,450.55","44,943"
