"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2015","EQ","597.00","617.20","596.00","596.55","604.50","603.75","607.79","699.80","347.00","4,83,959","29,41,45,611.60","12,085"
"31-Dec-2014","EQ","589.40","606.00","589.40","588.75","596.15","596.55","598.75","699.80","347.00","3,24,447","19,42,61,142.45","8,040"
"30-Dec-2014","EQ","591.40","595.70","585.55","587.95","587.50","588.75","591.05","699.80","347.00","1,02,208","6,04,10,232.85","4,463"
"29-Dec-2014","EQ","593.00","598.50","585.10","589.75","588.00","587.95","591.57","699.80","347.00","1,61,637","9,56,20,202.35","5,234"
"26-Dec-2014","EQ","589.40","604.40","585.00","587.35","588.00","589.75","596.58","699.80","347.00","3,32,829","19,85,59,854.75","9,394"
"24-Dec-2014","EQ","583.00","604.80","583.00","584.75","588.00","587.35","596.04","699.80","347.00","3,63,775","21,68,25,189.45","9,619"
"23-Dec-2014","EQ","590.95","594.00","581.00","588.00","587.50","584.75","588.57","699.80","347.00","1,20,310","7,08,10,257.60","3,203"
"22-Dec-2014","EQ","586.80","596.00","582.00","581.65","588.90","588.00","588.72","699.80","347.00","1,47,064","8,65,79,918.15","5,356"
"19-Dec-2014","EQ","599.80","607.00","578.00","593.15","583.50","581.65","592.71","699.80","314.50","2,07,538","12,30,09,951.10","6,911"
"18-Dec-2014","EQ","571.70","597.80","571.70","564.55","589.10","593.15","586.82","699.80","314.50","2,50,461","14,69,75,936.55","8,074"
"17-Dec-2014","EQ","567.95","582.75","540.10","567.80","562.25","564.55","566.15","699.80","314.50","2,13,762","12,10,20,589.95","6,575"
"16-Dec-2014","EQ","596.00","598.45","556.40","598.65","568.00","567.80","580.80","699.80","314.50","1,96,199","11,39,51,860.35","5,858"
"15-Dec-2014","EQ","603.90","610.00","590.00","605.00","599.00","598.65","602.55","699.80","314.50","1,45,548","8,77,00,572.80","4,946"
"12-Dec-2014","EQ","603.00","624.50","603.00","601.95","604.35","605.00","613.25","699.80","307.50","3,84,071","23,55,31,501.45","11,256"
"11-Dec-2014","EQ","608.00","610.60","593.35","607.75","602.80","601.95","603.32","699.80","307.50","1,08,441","6,54,24,236.60","3,342"
"10-Dec-2014","EQ","600.00","614.90","600.00","601.90","608.70","607.75","608.45","699.80","307.50","1,45,180","8,83,34,971.50","3,986"
"09-Dec-2014","EQ","605.00","616.40","600.00","610.00","604.75","601.90","607.26","699.80","307.50","1,36,592","8,29,46,482.30","4,086"
"08-Dec-2014","EQ","614.25","621.70","602.00","617.95","613.00","610.00","611.45","699.80","307.50","1,22,254","7,47,52,709.60","3,862"
"05-Dec-2014","EQ","636.05","640.40","612.00","637.80","619.00","617.95","627.63","699.80","288.60","1,81,574","11,39,61,986.70","4,822"
"04-Dec-2014","EQ","642.15","653.65","633.00","636.10","635.00","637.80","643.64","699.80","288.60","4,12,470","26,54,81,571.05","10,144"
"03-Dec-2014","EQ","614.00","645.00","614.00","615.15","641.00","636.10","633.55","699.80","288.60","5,02,114","31,81,16,385.35","11,380"
"02-Dec-2014","EQ","614.00","624.00","610.40","618.15","616.15","615.15","616.20","699.80","288.60","1,26,530","7,79,68,232.80","4,215"
"01-Dec-2014","EQ","616.05","625.80","610.50","612.95","618.70","618.15","618.86","699.80","288.60","1,94,184","12,01,73,245.15","5,680"
"28-Nov-2014","EQ","628.75","632.60","611.05","623.15","612.50","612.95","623.37","699.80","248.00","2,68,642","16,74,62,618.05","7,963"
"27-Nov-2014","EQ","602.25","633.30","602.25","603.95","624.50","623.15","622.99","699.80","248.00","5,26,365","32,79,22,744.70","14,613"
"26-Nov-2014","EQ","600.00","609.80","590.00","603.95","601.35","603.95","602.78","699.80","248.00","1,24,147","7,48,32,712.05","4,141"
"25-Nov-2014","EQ","610.20","610.20","592.00","607.15","604.75","603.95","602.01","699.80","248.00","1,78,195","10,72,75,390.95","5,534"
"24-Nov-2014","EQ","608.00","614.65","603.20","608.05","609.10","607.15","608.66","699.80","248.00","1,18,707","7,22,51,625.85","3,210"
"21-Nov-2014","EQ","610.15","612.40","604.50","609.65","608.00","608.05","609.22","699.80","221.60","1,29,459","7,88,69,457.05","4,022"
"20-Nov-2014","EQ","611.25","617.50","602.00","612.05","607.50","609.65","610.38","699.80","221.60","1,58,598","9,68,05,309.20","4,396"
"19-Nov-2014","EQ","612.00","622.00","610.00","610.25","610.10","612.05","615.37","699.80","221.60","2,12,596","13,08,25,614.85","5,943"
"18-Nov-2014","EQ","605.20","622.00","605.20","606.00","613.00","610.25","614.76","699.80","221.60","2,58,603","15,89,78,835.80","6,643"
"17-Nov-2014","EQ","602.05","616.50","593.00","606.00","608.00","606.00","605.57","699.80","221.60","3,31,086","20,04,96,705.05","9,688"
"14-Nov-2014","EQ","606.00","611.50","603.00","604.80","606.75","606.00","606.90","699.80","217.80","1,28,704","7,81,10,160.35","4,623"
"13-Nov-2014","EQ","622.75","622.75","600.65","620.75","606.50","604.80","611.16","699.80","217.80","2,52,197","15,41,33,941.25","7,185"
"12-Nov-2014","EQ","621.00","627.00","618.10","622.80","620.85","620.75","622.58","699.80","217.80","2,10,336","13,09,50,762.85","6,863"
"11-Nov-2014","EQ","630.00","641.85","620.10","630.70","622.50","622.80","631.36","699.80","217.80","4,04,180","25,51,81,685.85","10,180"
