"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2011","EQ","182.00","183.50","173.20","178.60","173.70","175.35","178.39","324.00","165.10","38,699","69,03,450.85","1,271"
"29-Dec-2011","EQ","182.30","183.70","176.30","178.15","179.15","178.60","177.96","324.00","165.10","10,597","18,85,837.30","470"
"28-Dec-2011","EQ","180.20","183.85","176.70","181.85","178.50","178.15","179.03","324.00","165.10","13,031","23,32,965.90","718"
"27-Dec-2011","EQ","184.00","185.00","181.25","183.65","182.25","181.85","183.03","324.00","165.10","16,872","30,88,149.65","772"
"26-Dec-2011","EQ","173.20","186.00","173.20","175.05","183.95","183.65","181.99","324.00","165.10","80,705","1,46,87,727.80","2,074"
"23-Dec-2011","EQ","171.20","177.95","171.20","172.40","175.00","175.05","175.62","324.00","165.10","39,309","69,03,541.75","1,480"
"22-Dec-2011","EQ","173.25","173.25","169.00","173.30","173.00","172.40","171.68","324.00","165.10","18,689","32,08,436.55","886"
"21-Dec-2011","EQ","171.25","176.90","165.10","171.00","173.00","173.30","172.84","324.00","165.10","19,521","33,73,969.35","725"
"20-Dec-2011","EQ","170.35","176.65","170.10","172.95","171.25","171.00","173.02","324.00","168.10","22,968","39,73,903.95","1,239"
"19-Dec-2011","EQ","179.05","179.05","168.10","179.00","174.25","172.95","171.55","324.00","168.10","46,086","79,05,838.70","1,414"
"16-Dec-2011","EQ","182.00","187.95","176.95","183.30","177.80","179.00","182.92","324.00","169.95","20,617","37,71,187.45","1,099"
"15-Dec-2011","EQ","183.10","187.00","180.25","186.85","183.85","183.30","182.99","324.00","169.95","19,050","34,85,975.85","888"
"14-Dec-2011","EQ","185.00","193.60","185.00","188.00","186.35","186.85","189.75","324.00","169.95","24,397","46,29,370.35","1,060"
"13-Dec-2011","EQ","190.40","192.50","186.50","191.25","188.50","188.00","188.80","324.00","169.95","24,144","45,58,344.00","1,236"
"12-Dec-2011","EQ","199.05","202.50","190.10","197.65","190.10","191.25","195.44","324.00","169.95","19,383","37,88,296.95","1,070"
"09-Dec-2011","EQ","194.05","202.20","194.05","196.40","197.05","197.65","198.00","324.00","169.95","41,346","81,86,635.45","1,351"
"08-Dec-2011","EQ","198.10","203.50","195.25","201.35","196.95","196.40","197.56","324.00","169.95","18,634","36,81,357.10","868"
"07-Dec-2011","EQ","196.10","208.90","196.10","198.80","201.15","201.35","204.23","324.00","169.95","69,596","1,42,13,427.50","2,232"
"05-Dec-2011","EQ","197.00","204.65","196.00","196.90","199.00","198.80","201.11","324.00","169.95","44,700","89,89,627.30","1,562"
"02-Dec-2011","EQ","194.10","197.55","193.00","195.35","196.90","196.90","196.61","324.00","169.95","21,358","41,99,276.30","852"
"01-Dec-2011","EQ","194.00","200.05","194.00","192.35","195.95","195.35","196.59","324.00","169.95","28,265","55,56,647.05","1,138"
"30-Nov-2011","EQ","186.15","193.50","186.15","191.85","193.50","192.35","191.67","324.00","169.95","15,553","29,81,103.75","700"
"29-Nov-2011","EQ","193.60","194.90","191.20","192.00","191.40","191.85","193.05","324.00","169.95","20,396","39,37,369.60","912"
"28-Nov-2011","EQ","186.20","198.00","186.20","191.65","191.00","192.00","193.96","324.00","169.95","45,729","88,69,822.35","1,575"
"25-Nov-2011","EQ","185.55","201.55","182.10","187.60","190.30","191.65","194.20","324.00","169.95","71,031","1,37,94,334.00","2,519"
"24-Nov-2011","EQ","188.05","192.00","185.15","186.60","187.10","187.60","187.42","324.00","169.95","29,311","54,93,326.65","944"
"23-Nov-2011","EQ","190.30","195.90","185.50","195.35","187.55","186.60","188.51","324.00","169.95","34,390","64,82,696.10","1,393"
"22-Nov-2011","EQ","190.00","198.40","190.00","192.20","194.10","195.35","195.47","324.00","169.95","26,246","51,30,311.15","1,179"
"21-Nov-2011","EQ","195.00","195.60","191.15","196.70","193.00","192.20","192.80","324.00","169.95","17,965","34,63,709.20","881"
"18-Nov-2011","EQ","194.00","197.60","192.75","196.80","197.15","196.70","194.99","324.00","169.95","26,039","50,77,468.70","1,074"
"17-Nov-2011","EQ","196.10","204.70","195.80","200.40","197.15","196.80","199.84","324.00","169.95","20,959","41,88,499.85","1,100"
"16-Nov-2011","EQ","199.05","203.30","191.75","199.65","202.90","200.40","198.26","324.00","169.95","47,007","93,19,776.85","1,910"
"15-Nov-2011","EQ","211.00","216.15","198.00","215.75","198.40","199.65","204.91","324.00","169.95","60,619","1,24,21,483.40","2,093"
"14-Nov-2011","EQ","220.00","225.40","214.00","218.60","214.55","215.75","220.84","324.00","169.95","36,767","81,19,677.55","1,614"
"11-Nov-2011","EQ","222.05","226.50","216.20","225.65","219.40","218.60","220.09","340.65","169.95","29,056","63,94,831.10","1,061"
"09-Nov-2011","EQ","227.50","232.00","224.50","228.50","225.10","225.65","228.26","340.65","169.95","30,759","70,21,081.50","838"
"08-Nov-2011","EQ","228.55","233.95","228.00","229.00","229.00","228.50","230.93","340.65","169.95","58,769","1,35,71,517.70","1,792"
