"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2020","EQ","827.90","831.40","821.00","825.95","827.70","827.85","826.45","1,042.00","592.25","2,63,807","21,80,22,828.95","9,919"
"31-Dec-2019","EQ","831.00","833.80","821.20","832.85","823.80","825.95","826.02","1,042.00","592.25","3,30,997","27,34,08,812.45","15,154"
"30-Dec-2019","EQ","826.90","836.45","825.00","826.05","832.00","832.85","830.07","1,042.00","592.25","4,97,365","41,28,46,272.05","16,077"
"27-Dec-2019","EQ","819.00","829.00","814.50","814.95","826.00","826.05","822.40","1,042.00","592.25","8,41,583","69,21,20,338.85","22,644"
"26-Dec-2019","EQ","850.00","851.00","810.55","842.00","813.90","814.95","826.48","1,042.00","592.25","17,64,020","1,45,79,21,073.40","41,485"
"24-Dec-2019","EQ","856.80","864.40","836.55","855.65","844.00","842.00","845.87","1,042.00","592.25","10,32,459","87,33,29,173.85","23,540"
"23-Dec-2019","EQ","858.50","871.40","852.25","858.50","853.20","855.65","859.12","1,042.00","592.25","8,21,369","70,56,54,790.55","15,402"
"20-Dec-2019","EQ","860.00","869.50","854.00","857.10","857.00","858.50","859.94","1,046.15","592.25","9,59,236","82,48,83,202.40","18,855"
"19-Dec-2019","EQ","870.00","879.80","850.55","868.35","858.85","857.10","863.11","1,046.15","592.25","15,06,612","1,30,03,69,418.85","30,706"
"18-Dec-2019","EQ","858.50","899.00","852.80","856.15","868.20","868.35","881.22","1,046.15","592.25","48,33,180","4,25,90,80,927.90","1,09,758"
"17-Dec-2019","EQ","855.75","870.20","853.55","853.05","855.20","856.15","861.19","1,046.15","592.25","9,96,252","85,79,65,866.85","21,043"
"16-Dec-2019","EQ","858.50","864.15","847.20","858.65","852.35","853.05","855.00","1,046.15","592.25","9,42,886","80,61,67,856.75","21,210"
"13-Dec-2019","EQ","853.35","879.75","853.00","848.05","858.70","858.65","868.32","1,046.15","592.25","22,08,206","1,91,74,21,085.30","51,741"
"12-Dec-2019","EQ","832.25","854.90","826.35","828.90","848.00","848.05","840.66","1,046.15","592.25","9,95,626","83,69,82,537.00","22,087"
"11-Dec-2019","EQ","841.90","848.80","817.50","839.35","825.00","828.90","831.42","1,046.15","592.25","9,99,603","83,10,88,217.30","19,788"
"10-Dec-2019","EQ","855.65","864.80","831.60","856.95","838.10","839.35","850.45","1,046.15","592.25","12,06,219","1,02,58,33,526.40","25,757"
"09-Dec-2019","EQ","850.80","879.50","847.25","849.95","855.65","856.95","866.23","1,046.15","592.25","22,56,619","1,95,47,48,008.25","50,757"
"06-Dec-2019","EQ","862.45","869.80","843.75","862.40","847.25","849.95","854.72","1,056.00","592.25","18,56,349","1,58,66,61,794.10","36,197"
"05-Dec-2019","EQ","809.00","868.30","808.05","806.75","862.45","862.40","845.35","1,056.00","592.25","51,30,968","4,33,74,57,858.25","1,14,286"
"04-Dec-2019","EQ","787.80","810.90","782.20","788.25","808.90","806.75","800.94","1,056.00","592.25","7,28,523","58,35,04,774.70","21,426"
"03-Dec-2019","EQ","793.00","795.15","778.00","788.45","787.00","788.25","787.35","1,056.00","592.25","5,00,760","39,42,74,993.65","17,947"
"02-Dec-2019","EQ","810.80","811.00","786.00","806.95","787.40","788.45","792.57","1,056.00","592.25","4,16,819","33,03,57,331.60","16,693"
"29-Nov-2019","EQ","801.00","816.50","799.15","799.35","806.50","806.95","807.27","1,056.00","592.25","5,35,459","43,22,62,340.60","20,197"
"28-Nov-2019","EQ","800.85","805.90","788.70","798.25","800.00","799.35","797.66","1,056.00","592.25","4,46,686","35,63,02,459.15","15,168"
"27-Nov-2019","EQ","797.50","808.00","790.15","796.75","796.60","798.25","800.00","1,056.00","592.25","5,68,010","45,44,05,163.90","20,778"
"26-Nov-2019","EQ","800.00","825.80","791.70","798.30","793.00","796.75","811.80","1,056.00","592.25","10,92,836","88,71,59,779.70","31,716"
"25-Nov-2019","EQ","788.30","803.50","785.00","788.30","797.85","798.30","792.03","1,056.00","592.25","3,92,635","31,09,78,926.65","16,694"
"22-Nov-2019","EQ","803.40","803.40","783.00","799.85","788.20","788.30","788.51","1,056.00","592.25","4,45,776","35,14,98,885.95","15,832"
"21-Nov-2019","EQ","815.90","822.75","795.40","813.05","800.10","799.85","810.39","1,056.00","592.25","4,92,751","39,93,21,502.50","19,567"
"20-Nov-2019","EQ","814.00","816.00","796.05","809.70","813.00","813.05","805.79","1,056.00","592.25","6,50,086","52,38,30,113.15","22,467"
"19-Nov-2019","EQ","791.80","831.30","791.80","790.45","810.80","809.70","818.50","1,056.00","592.25","20,45,547","1,67,42,82,405.45","45,758"
"18-Nov-2019","EQ","792.50","799.40","782.45","792.45","793.35","790.45","790.88","1,056.00","592.25","2,81,014","22,22,49,268.50","11,560"
"15-Nov-2019","EQ","795.65","807.95","786.20","791.70","792.10","792.45","796.94","1,056.00","592.25","3,96,566","31,60,40,266.75","19,165"
"14-Nov-2019","EQ","796.00","797.15","783.90","791.90","794.05","791.70","790.09","1,056.00","592.25","4,06,715","32,13,39,447.25","17,545"
"13-Nov-2019","EQ","808.00","813.00","785.00","807.40","790.50","791.90","796.64","1,056.00","592.25","6,28,471","50,06,64,375.40","23,564"
"11-Nov-2019","EQ","812.00","815.30","802.20","811.00","807.45","807.40","808.20","1,056.00","592.25","4,46,368","36,07,56,028.75","17,269"
"08-Nov-2019","EQ","819.25","841.40","807.15","815.15","808.25","811.00","827.38","1,090.00","592.25","11,01,014","91,09,56,092.50","29,128"
"07-Nov-2019","EQ","813.00","823.55","801.00","810.20","822.05","815.15","809.53","1,090.00","592.25","5,53,647","44,81,94,337.00","18,267"
"06-Nov-2019","EQ","810.00","823.30","807.60","809.70","809.90","810.20","813.70","1,090.00","592.25","4,26,033","34,66,62,159.90","14,069"
"05-Nov-2019","EQ","828.00","831.90","807.10","828.20","814.05","809.70","816.28","1,090.00","592.25","4,51,242","36,83,38,806.35","15,444"
"04-Nov-2019","EQ","830.00","839.00","823.40","829.50","829.00","828.20","830.61","1,090.00","592.25","4,50,327","37,40,47,756.05","17,125"
"01-Nov-2019","EQ","818.50","836.70","811.80","818.95","828.00","829.50","825.65","1,090.00","592.25","8,17,934","67,53,28,300.55","19,953"
"31-Oct-2019","EQ","827.00","831.00","815.85","823.15","818.50","818.95","824.91","1,090.00","592.25","8,96,680","73,96,82,705.40","26,320"
"30-Oct-2019","EQ","803.90","827.70","801.00","802.70","824.85","823.15","814.79","1,090.00","592.25","12,48,559","1,01,73,13,933.90","35,099"
"29-Oct-2019","EQ","791.00","817.70","781.75","787.30","801.00","802.70","807.17","1,090.00","592.25","13,05,598","1,05,38,34,244.95","37,029"
"27-Oct-2019","EQ","781.00","793.00","778.40","761.50","784.75","787.30","788.23","1,090.00","592.25","5,29,897","41,76,81,705.70","18,959"
"25-Oct-2019","EQ","757.90","766.00","747.55","756.50","761.05","761.50","757.72","1,090.00","592.25","13,56,741","1,02,80,27,947.75","33,050"
"24-Oct-2019","EQ","716.40","762.60","716.40","716.10","758.10","756.50","749.30","1,090.00","592.25","31,85,222","2,38,66,87,715.55","70,679"
"23-Oct-2019","EQ","700.00","725.55","700.00","702.30","714.00","716.10","715.24","1,090.00","592.25","18,24,687","1,30,50,87,622.65","42,540"
"22-Oct-2019","EQ","692.00","705.90","675.20","708.30","702.35","702.30","695.08","1,090.00","592.25","16,69,101","1,16,01,56,041.90","49,973"
"18-Oct-2019","EQ","715.20","721.95","702.55","708.10","706.00","708.30","710.90","1,090.00","592.25","12,66,825","90,05,90,582.85","37,329"
"17-Oct-2019","EQ","675.90","725.00","666.30","671.90","715.10","708.10","694.72","1,090.00","592.25","12,61,063","87,60,83,687.05","33,889"
