"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jan-2013","EQ","230.25","235.00","230.20","229.30","234.85","233.10","232.36","253.70","172.80","20,613","47,89,677.05","838"
"31-Dec-2012","EQ","230.55","231.60","228.55","229.55","228.85","229.30","229.84","253.70","172.80","17,270","39,69,329.70","799"
"28-Dec-2012","EQ","229.00","234.65","229.00","231.25","230.25","229.55","231.79","253.70","172.80","28,202","65,36,938.00","732"
"27-Dec-2012","EQ","228.80","233.25","226.20","228.15","231.00","231.25","231.33","253.70","172.80","32,223","74,54,026.15","1,074"
"26-Dec-2012","EQ","229.95","231.70","226.35","228.20","229.00","228.15","228.22","253.70","172.80","31,465","71,80,972.45","674"
"24-Dec-2012","EQ","230.05","232.45","225.60","228.10","227.10","228.20","229.57","253.70","172.80","64,914","1,49,02,375.45","896"
"21-Dec-2012","EQ","221.10","231.45","221.10","231.80","228.00","228.10","228.83","253.70","165.10","15,464","35,38,608.10","460"
"20-Dec-2012","EQ","234.10","235.25","230.65","233.60","231.00","231.80","232.85","253.70","165.10","19,545","45,51,096.25","653"
"19-Dec-2012","EQ","231.50","236.45","228.00","230.85","235.00","233.60","234.25","253.70","165.10","50,065","1,17,27,641.20","1,332"
"18-Dec-2012","EQ","231.30","235.65","229.30","229.40","230.50","230.85","232.47","253.70","165.10","34,081","79,22,826.90","819"
"17-Dec-2012","EQ","231.00","234.50","228.60","229.85","228.70","229.40","230.96","253.70","165.10","12,591","29,08,051.10","437"
"14-Dec-2012","EQ","237.00","237.00","229.00","233.00","229.00","229.85","231.45","253.70","165.10","13,271","30,71,534.90","475"
"13-Dec-2012","EQ","233.50","240.95","232.15","236.05","232.25","233.00","237.22","253.70","165.10","51,082","1,21,17,620.25","993"
"12-Dec-2012","EQ","237.00","238.00","231.25","234.20","235.00","236.05","234.82","253.70","165.10","49,921","1,17,22,508.50","1,188"
"11-Dec-2012","EQ","227.95","243.00","226.20","225.95","236.50","234.20","236.71","253.70","165.10","2,26,589","5,36,36,024.90","4,989"
"10-Dec-2012","EQ","233.00","233.15","224.30","229.85","226.85","225.95","228.29","253.70","165.10","29,712","67,82,949.25","805"
"07-Dec-2012","EQ","238.95","239.65","228.70","237.30","230.50","229.85","233.17","253.70","165.10","37,549","87,55,183.20","968"
"06-Dec-2012","EQ","238.50","241.90","235.25","237.95","237.00","237.30","238.33","253.70","165.10","35,557","84,74,403.15","986"
